adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
False,/u4YATs3X5PLcwCb4j4M6xJcgbty.jpg,"[12, 10749, 18]",19666,hi,लगान,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",14.107,/ldJtjnulba43rti5R3ngnkpZq1H.jpg,2001-06-15,Lagaan: Once Upon a Time in India,False,7.3,436,"['countryside', 'patriotism', 'musical', 'village', 'challenge', 'cricket', 'sports', 'taxes', 'based on true story', 'period drama', 'colonialism', 'british colonial', 'arrogance', 'untouchable', 'caste system', 'drought', '19th century', 'british raj', 'gujarati', 'bollywood']","['Adventure', 'Romance', 'Drama']","['Aamir Khan', 'Gracy Singh', 'Rachel Shelley', 'Paul Blackthorne', 'Kulbhushan Kharbanda', 'Raj Zutshi', 'Rajesh Vivek', 'Yashpal Sharma', 'Amin Hajee', 'Aditya Lakhia', 'Akhilendra Mishra', 'Rajendra Gupta', 'Shri Vallabh Vyas', 'Raghubir Yadav', 'Javed Khan', 'A.K. Hangal', 'Anupam Shyam', 'John Rowe', 'Jeremy Child', 'Howard Lee', 'Pradeep Ram Singh Rawat', 'David Gant', 'Amitabh Bachchan', 'Ben Nealon', 'Suhasini Mulay', 'Daya Shankar Pandey', 'Raja Awasthi', 'Amin Gazi', 'Pramatesh Mehta', 'Chris England', 'Simon Holmes', 'Jon House']",['Ashutosh Gowariker']
False,/AcLsfw3TVZGFFT8yRA5StPKk65y.jpg,"[35, 18, 10749]",14072,hi,रब ने बना दी जोड़ी,"A lonely 40-ish man, likely to remain a bachelor, has a chance to find the love of his life when he falls for a vivacious young woman.",10.273,/m8x6I2qf3R98HtF4DmJXcdxCU64.jpg,2008-12-11,Rab Ne Bana Di Jodi,False,7.1,211,[],"['Comedy', 'Drama', 'Romance']","['Shah Rukh Khan', 'Vinay Pathak', 'Anushka Sharma', 'M. K. Raina', 'Manmeet Singh', 'Isha Koppikar', 'Richa Pallod', 'Kajol', 'Rani Mukerji', 'Preity Zinta', 'Lara Dutta', 'Bipasha Basu', 'Aneesha Dalal', 'Bobby Bedii', 'Vivan Bhatena', 'Puneet Cheema', ""Alene D'Souza"", 'Areesz Gandhi', 'Rajesh Jais', 'Vineet Kapoor', 'Armit Singh Kharbanda']",['Aditya Chopra']
False,/f3Ob7c8NhQdOxaObrJYHHrFT3Om.jpg,"[35, 53, 18]",8079,hi,ओम शांति ओम,"Reincarnated 30 years after being killed in a suspicious on-set fire, a small-time actor is determined to punish the person who ignited the blaze.",14.517,/hQrwdiacMM5XDUkKdv3pCS6VFt8.jpg,2007-11-07,Om Shanti Om,False,7.0,261,"['1970s', 'musical', 'reincarnation', 'psychopath', 'sociopath', 'revenge', 'thriller', 'betrayal', 'disco', 'predator turns victim', 'unlikely lovers', 'woman director', 'desire for fame', '2000s', 'bollywood', 'crossover']","['Comedy', 'Thriller', 'Drama']","['Shah Rukh Khan', 'Deepika Padukone', 'Arjun Rampal', 'Shreyas Talpade', 'Kirron Kher', 'Nitesh Pandey', 'Shawar Ali', 'Yuvika Chaudhary', 'Satish Shah', 'Juhi Chawla', 'Javed Sheikh', 'Masood Akhtar', 'Hrithik Roshan', 'Preity Zinta', 'Vishal Dadlani', 'Abhishek Bachchan', 'Rishi Kapoor', 'Subhash Ghai', 'Amitabh Bachchan', 'Akshay Kumar', 'Dharmendra', 'Priyanka Chopra Jonas', 'Rekha', 'Salman Khan', 'Sanjay Dutt', 'Mithun Chakraborty', 'Kajol', 'Jeetendra', 'Karisma Kapoor', 'Malaika Arora', 'Saif Ali Khan', 'Rani Mukerji', 'Sunil Dutt', 'Uday Chopra', 'Bipasha Basu', 'Bappi Lahiri', 'Chunky Pandey', 'Feroz Khan', 'Koena Mitra', 'Karan Johar', 'Rakesh Roshan', 'Shabana Azmi', 'Sanjay Kapoor', 'Yash Chopra', 'Ameesha Patel', 'Dia Mirza', 'Zayed Khan', 'Vidya Balan', 'Tusshar Kapoor', 'Shilpa Shetty Kundra', 'Urmila Matondkar', 'Arbaaz Khan', 'Dino Morea', 'Amrita Arora', 'Aftab Shivdasani', 'Tabu', 'Govinda', 'Bobby Deol', 'Lara Dutta', 'Ritesh Deshmukh', 'Farah Khan', 'Suniel Shetty', 'Gauri Khan', 'Mushtaq Sheikh', 'Kareena Kapoor Khan', 'Lin Laishram']",['Farah Khan']
False,/wpI5AcrJCulRiPfXW4YnR8mWaM4.jpg,"[10749, 36, 18]",14073,hi,जोधा अकबर,A sixteenth century love story about a marriage of alliance that gave birth to true love between a Mughal emperor and a Rajput princess.,9.231,/bEltVQbNJpsl9sopLVkE5z24Ssj.jpg,2008-02-13,Jodhaa Akbar,False,7.4,201,"['husband wife relationship', 'emperor', 'hindu', 'biography', 'marriage crisis', 'epic', 'sword fight', 'period drama', 'domineering mother', 'mughal empire', 'marriage of alliance', '16th century', 'love after marriage', 'hindu muslim conflict']","['Romance', 'History', 'Drama']","['Hrithik Roshan', 'Aishwarya Rai Bachchan', 'Sonu Sood', 'Kulbhushan Kharbanda', 'Suhasini Mulay', 'Raza Murad', 'Rajesh Vivek', 'Pramod Moutho', 'Ila Arun', 'Surendra Pal', 'Amitabh Bachchan', 'Disha Vakani', 'Nikitin Dheer', 'Poonam Sinha', 'Digvijay Purohit', 'Yuri Suri', 'Surendra Pal', 'Manava Naik', 'Rucha Vaidya']",['Ashutosh Gowariker']
False,/aOG5wcMWKG8MogwkjHV1WzYavY.jpg,"[35, 18]",447856,hi,Pad Man,"Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",10.661,/kHyoFs6BIJJwCaFlWu6P5Bnpa70.jpg,2018-02-09,Pad Man,False,7.5,156,"['invention', 'village', 'biography', 'menstruation', 'based on true story', 'superhero', 'taboo', 'based on short story', 'dramedy', 'social awareness']","['Comedy', 'Drama']","['Akshay Kumar', 'Radhika Apte', 'Sonam Kapoor', 'Jyoti Subhash', 'Mrinmayee Godbole', 'Soumya Vyas', 'Riva Bubber', 'Urmila Mahanta', 'Amitabh Bachchan', 'Suneel Sinha', 'Rakesh Chaturvedi']",['R. Balki']
False,/asmCFd6BnqPkwIj0jHzcJXgNJvi.jpg,"[28, 80, 53]",44977,hi,धूम ३,"To avenge his father's death, a circus entertainer trained in magic and acrobatics turns thief to take down a corrupt bank in Chicago. Two cops from Mumbai are assigned to the case.",9.102,/baT20krHmPWE5erxJgqPXIF1zvG.jpg,2013-12-19,Dhoom 3,False,6.0,222,"['circus', 'bank robber', 'sequel', 'heist', 'bank heist', 'motorcycle chase']","['Action', 'Crime', 'Thriller']","['Aamir Khan', 'Katrina Kaif', 'Abhishek Bachchan', 'Uday Chopra', 'Riya Ray', 'Elizabeth Reiners', 'Tabrett Bethell', 'Andrew Bicknell', 'Jacqueline Scislowski', 'Jackie Shroff', 'Kim DeJesus', 'Parth Suri', 'Michael L. Howard']",['Vijay Krishna Acharya']
False,/mBCVzWQgqDFgRCty3wzHmWnMzIj.jpg,"[14, 18, 10749, 12, 35]",25868,hi,Aladin,"Based in the municipality of Khwaish, abused by his classmates, Aladin Chatterjee, who was orphaned when his parents, Arun and Riya, died in an accident in Siachen Valley, lived with his paternal grandfather until the later's passing. Now alone, grown up, studying in Khwaish University, and still being abused by fellow-college mates, he finds himself smitten by the lovely US Exchange Student, Jasmine. Unable to express his feelings for her, he rubs a lamp that was gifted to him on his birthday, which summons a genie named Genius. He gets 3 wishes, but wastes 2 of them, but on the 3rd one he insists that Genius assist him to win Jasmine's heart without any magical tricks. Hilarious chaos result when everything seems to fail while an immortal and deadly entity, Ringmaster, and his hordes, prepares to confront Genius and Aladin so that he can acquire more magical powers with the help of the lamp on the day of the sighting of a rare comet and the truth behind the death of Aladin's parents.",9.603,/90xSKwsBBciN018LyQwVhuIDJN7.jpg,2009-10-29,Aladin,False,6.1,67,[],"['Fantasy', 'Drama', 'Romance', 'Adventure', 'Comedy']","['Amitabh Bachchan', 'Sanjay Dutt', 'Ritesh Deshmukh', 'Jacqueline Fernandez', 'Victor Banerjee', 'Ratna Pathak', 'Sahil Khan', 'Mita Vasisht']",['Sujoy Ghosh']
False,/hSnSV1qcIiWIxxrolnlWd2dBApz.jpg,"[18, 35, 10749]",11807,hi,जब वी मेट,A depressed wealthy businessman and a spunky and care-free young woman embark on an unexpected journey that changes their lives.,11.773,/reEzvhfp85DTapHSPRzBULCXUuz.jpg,2007-10-26,Jab We Met,False,7.4,200,"[""love of one's life"", 'unexpected happiness', 'arranged marriage', 'calamity', 'remake', 'romantic comedy', 'train', 'elopement']","['Drama', 'Comedy', 'Romance']","['Shahid Kapoor', 'Kareena Kapoor Khan', 'Tarun Arora', 'Dara Singh', 'Pavan Malhotra', 'Kiran Juneja', 'Divya Shah', 'Saumya Tandon', 'Wamiqa Gabbi', 'Brijendra Kala', 'Asif Basra']",['Imtiaz Ali']
False,/wbT7KHjvmaWVqSyRXw8mCWQ2ANc.jpg,"[80, 18, 53]",404604,hi,मां,"After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked free.",16.759,/zZwbntqdfKdVgzH1RoMHa99g0mJ.jpg,2017-07-07,Mom,False,7.6,168,"['dancing', 'rape', 'kidnapping', 'aggression', 'police', 'revenge', 'rape victim', 'rapist', 'private detective', 'physical abuse', 'rape and revenge', 'sexual assault', 'mother daughter relationship', 'stepmother stepdaughter relationship', 'vigilante justice']","['Crime', 'Drama', 'Thriller']","['Sridevi', 'Sajal Ali', 'Adnan Siddiqui', 'Nawazuddin Siddiqui', 'Akshaye Khanna', 'Adarsh Gourav', 'Abhimanyu Singh', 'Vikas Verma', 'Pitobash', 'Joy Badlani', 'Ivan Rodrigues', 'Riva Arora', 'Suparna Moitra']",['Ravi Udyawar']
False,/gxfvtq5eYiClS2X7hxAAPBNrbWA.jpg,"[35, 18, 878]",297222,hi,पीके,"A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.",11.002,/wGAMZ5DgfqAGsJ4EzXlm23vCGb1.jpg,2014-12-18,PK,False,7.7,761,"['christianity', 'islam', 'society', 'friendship', 'hinduism', 'love', 'alien', 'religion', 'sociology', 'belief in god', 'islamophobia', 'pakistan vs india', 'sikhism', 'jainism']","['Comedy', 'Drama', 'Science Fiction']","['Aamir Khan', 'Anushka Sharma', 'Sushant Singh Rajput', 'Boman Irani', 'Sanjay Dutt', 'Parikshat Sahni', 'Saurabh Shukla', 'Reema Debnath', 'Rukhsar Rehman', 'Sachin Parikh', 'Brijendra Kala', 'Ram Sethi', 'Rohitash Gaud', 'Ranbir Kapoor', 'Sai Gundewar', 'Karim Hajee', 'Maanvi Gagroo', 'Anil Mange', 'Amardeep Jha', 'Plabita Borthakur', 'Rajiv Gupta']",['Rajkumar Hirani']
False,/iKQHInIoLAgloC2g6Va526KMZX4.jpg,"[35, 18]",765019,hi,जुगजुग जियो,"A marriage. A re-marriage. A pending divorce. It's been five years since Kukoo and Nainaa got married after knowing each other practically all their lives, and now they need to break it to their family that they want a divorce. Kukoo's parents, Bheem and Geeta, a couple that everyone looks up to, have no plans of making Kukoo and Naina's lives easier. They have their own plans and set of surprises in store for the young couple; all this in the middle of Kukoo's sister's wedding.",10.309,/ovyWtXhPRKKpSyMUIVYBWiurggY.jpg,2022-06-24,JugJugg Jeeyo,False,5.9,13,[],"['Comedy', 'Drama']","['Anil Kapoor', 'Neetu Singh', 'Varun Dhawan', 'Kiara Advani', 'Prajakta Koli', 'Manish Paul', 'Tisca Chopra', 'Savant Singh Premi', 'Manmeet Singh', 'Shivangi Singh', 'Varun Sood', 'Elnaaz Norouzi']",['Raj Mehta']
False,,[],1001190,hi,Makhlooq,"A man is planning to take his life. He is accompanied by a forever-present loyal companion on this very disconcerting quest. As he moves from one failed attempt to another, the narrative soon makes its way to an important conversation located at a crucial juncture. This eventually gives way to the big revelation the film has been headed towards all along.",8.983,/1cx0Yvth05ktqaK7nf5LI0EgpGV.jpg,2022-08-11,Makhlooq,False,0.0,0,[],[],[],['Amrit']
False,/jdvmNM5vwQDSsC4SAdiEdzrTAhU.jpg,"[80, 28, 35]",370665,hi,दिलवाले,Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,10.99,/pYgPu6hhOr61knwbestTx4vSdMb.jpg,2015-12-18,Dilwale,False,6.6,244,['mafia'],"['Crime', 'Action', 'Comedy']","['Shah Rukh Khan', 'Kajol', 'Varun Dhawan', 'Kriti Sanon', 'Boman Irani', 'Johnny Lever', 'Sanjay Mishra', 'Kabir Bedi', 'Mukesh Tiwari', 'Vinod Khanna', 'Nawab Shah', 'Pankaj Tripathi', 'Varun Sharma', 'Vineet Sharma']",['Rohit Shetty']
False,,[],1001128,hi,Aamras,"A household conflicted between values and desires, realises through a chain of comedic incidents that much less is under their control then what they would like to believe.The film addresses important social issues through satire, showing different ideologies of various family members and subtle humour justifies it.",8.656,/jBkoMSQXEezaEaGS9367NOpY89E.jpg,2022-08-11,Aamras,False,0.0,0,[],[],[],['Mayank Pushpam Singh']
False,/rTjWmPjBviBZrSUJ95rcatXjGZq.jpg,"[35, 18]",16345,hi,बिल्लू,"When a famous Bollywood actor visits a small village for a film's shoot, a lowly hairdressers claim that they were once childhood friends soon makes him the centre of attention.",8.683,/nmWKskigmvBow3uOP4RPQOIaUux.jpg,2009-02-13,Billu,False,6.5,76,"['school friend', 'friendship', 'remake', 'india', 'barbershop', 'superstar', 'barber', 'reunited friends']","['Comedy', 'Drama']","['Irrfan Khan', 'Shah Rukh Khan', 'Lara Dutta', 'Om Puri', 'Rajpal Yadav', 'Mitali Mayekar', 'Pratik Dalvi', 'Manoj Joshi', 'Rishikesh Sharma', 'Kareena Kapoor Khan', 'Priyanka Chopra Jonas', 'Deepika Padukone', 'Asrani', 'Jagadish', 'Rasika Joshi', 'Shankar Sachdev', 'Chirag Vohra', 'Atul Parchure', 'Vineet Kapoor', 'Nagesh Bhonsle', 'Vikas Shrivastav', 'Pushkar Shrotri', 'Amey Wagh', 'Ahsan Baksh', 'Jayant Gadekar', 'Pushkar Shrotri', 'Kristian Hedegaard-Petersen']",['Priyadarshan']
False,/dqEooU9jIOlO3K6L4M0KKoj3lPQ.jpg,"[18, 10749]",15917,hi,देवदास,Devdas is sent away by his father so he can improve himself but upon his return his father still doesn’t welcome him back. Devdas and Paro are in love but Paro is a lower caste and is set to be married to an older widower. Devdas is devastated & leaves home. He becomes an alcoholic womanizer and falls in love with a courtesan. Paro tries to get Devdas away from drinking before he self destructs.,10.891,/n853Gvyy5tGz6BujE6jeuVqjXKM.jpg,2002-07-11,Devdas,False,7.6,266,"['based on novel or book', 'courtesan', 'remake', 'calcutta', 'family disapproval', 'childhood sweetheart', 'early 1900s', 'kolkata, india']","['Drama', 'Romance']","['Shah Rukh Khan', 'Madhuri Dixit', 'Aishwarya Rai Bachchan', 'Jackie Shroff', 'Smita Jaykar', 'Manoj Joshi', 'Ananya Khare', 'Milind Gunaji', 'Dina Pathak', 'Kirron Kher', 'Tiku Talsania', 'Ava Mukherjee', 'Jaya Bhattacharya', 'Sunil Rege', 'Vijay Crishna', 'Amardeep Jha', 'Apara Mehta', 'Muni Jha', 'Radhika Singh', 'Vijayendra Ghatge']",['Sanjay Leela Bhansali']
False,/7M0zRtYljRVFqrDdFeiq30evjgH.jpg,"[28, 35, 80]",277432,hi,Happy New Year,Six would-be thieves enter a prestigious dance competition as a cover for their larger goal of pulling off a major heist.,16.37,/irK5WgHuNKfuyKhUDOGD6HG7LCY.jpg,2014-10-24,Happy New Year,False,6.2,193,"['competition', 'diamond', 'dance', 'stripper', 'dubai', 'thief', 'pole dancer', 'heist', 'con artist', 'diamond heist', 'woman director', 'bar dancer']","['Action', 'Comedy', 'Crime']","['Shah Rukh Khan', 'Deepika Padukone', 'Abhishek Bachchan', 'Jackie Shroff', 'Boman Irani', 'Sonu Sood', 'Vivaan Shah', 'Anupam Kher', 'Sarah-Jane Dias', 'Mohan Kapur', 'Kavi Shastri', 'Daisy Irani', 'Dino Morea', 'Kiku Sharda', 'Prabhu Deva', 'Malaika Arora', 'Anurag Kashyap', 'Vishal Dadlani', 'Sajid Khan']",['Farah Khan']
False,/ohBudODLg90h2R8jQf4DvfGjY4A.jpg,"[9648, 80, 53, 10749]",695969,hi,हसीन दिलरुबा,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",9.739,/aq1y0tqiH1ojIAQBbxZXFbArEAy.jpg,2021-07-02,Haseen Dillruba,False,6.4,37,[],"['Mystery', 'Crime', 'Thriller', 'Romance']","['Taapsee Pannu', 'Vikrant Massey', 'Harshvardhan Rane', 'Aditya Srivastava', 'Yamini Das', 'Daya Shankar Pandey', 'Ashish Verma', 'Deepesh Sumitra Jagdish', 'Ashique Hussain', 'Puja Sarup', 'Alka Kaushal', 'Amit Thakur', 'Kunj Anand']",['Vinil Mathew']
False,/nvFU0LK23OdBmMP6Pu5vO2VRGTJ.jpg,[18],15774,hi,स्वदेस,"NASA employee Mohan Bhargav comes to India to take his grandmother along with him at his home abroad. During his stay at his native place, he comes across various social issues faced by the villagers and decides to take a stand for them, to improve their quality of life.",11.083,/yUSL24kpHc9Nls4Pohia4shgcIM.jpg,2004-12-17,Swades,False,7.4,245,"['nasa', 'social issues']",['Drama'],"['Shah Rukh Khan', 'Gayatri Joshi', 'Kishori Balal', 'Smith Seth', 'Lekh Tandon', 'Rajesh Vivek', 'Daya Shankar Pandey', 'Farrukh Jaffar', 'Vishnudutt Gaur', 'Raja Awasthi', 'Vishwa S. Badola', 'Bhim Vakani', 'Rahul Vohra', 'Rajesh Balwani', 'Bachan Pachera', 'Shreyas Pandit', 'Peter Rawley', 'Makrand Deshpande']",['Ashutosh Gowariker']
False,/4awpqEzHTaubD2H7iu1gEfTSxCZ.jpg,"[35, 80, 18, 28]",21614,hi,Hera Pheri,"Three unemployed men find the answer to all their money problems when they receive a call from a kidnapper. However, things do not go as planned.",8.067,/23MKGUPT5laTStim4TaGhfgSltu.jpg,2000-03-31,Hera Pheri,False,7.1,178,['remake'],"['Comedy', 'Crime', 'Drama', 'Action']","['Akshay Kumar', 'Suniel Shetty', 'Paresh Rawal', 'Tabu', 'Om Puri', 'Gulshan Grover', 'Asrani', 'Dinesh Hingoo', 'Namrata Shirodkar', 'Snehal Dabi', 'Kulbhushan Kharbanda', 'Mukesh Khanna']",['Priyadarshan']
False,/niOqGpLXfJJOSzJy23oyvymY2vD.jpg,"[18, 10749]",11518,hi,मोहब्बतें,"At a prestigious all-male university, three friends seek love outside of the school grounds; at the same time, a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster.",11.317,/zB7zJQgk4pPoxsPzZP0CqUgHuXN.jpg,2000-10-27,Mohabbatein,False,7.1,176,"['tradition', 'becoming an adult', 'forbidden love', 'musical', 'elite', 'principal', 'discipline', 'school life', 'teachers and students']","['Drama', 'Romance']","['Amitabh Bachchan', 'Shah Rukh Khan', 'Aishwarya Rai Bachchan', 'Jimmy Shergill', 'Preeti Jhangiani', 'Jugal Hansraj', 'Kim Sharma', 'Anupam Kher', 'Uday Chopra', 'Shamita Shetty', 'Archana Puran Singh', 'Amrish Puri', 'Shefali Shah', 'Saurabh Shukla', 'Parzaan Dastur', 'Helen', 'Hiten Patel', 'Raman Lamba', 'Ram Mohan', 'Geri Andrade', 'Rushad Rana', 'Mehul Nisar', 'Palash Dutta', 'Pearl Sukhadia', 'Meghna Patel', 'Sitaram', 'Gurdial Sira', 'Harpal Singh']",['Aditya Chopra']
False,/fgvnLw4n5JpXWtDdwRqUfpYrnCj.jpg,"[35, 18]",4254,hi,कल हो ना हो,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",9.313,/zhMI6I0kSLnewTMwE0A8Tz3Cj2f.jpg,2003-11-27,Kal Ho Naa Ho,False,7.5,301,"['new york city', 'musical']","['Comedy', 'Drama']","['Shah Rukh Khan', 'Preity Zinta', 'Saif Ali Khan', 'Jaya Bachchan', 'Sonali Bendre', 'Reema Lagoo', 'Delnaaz Irani', 'Lillete Dubey', 'Simone Singh', 'Rajpal Yadav', 'Satish Shah', 'Shoma Anand', 'Ketki Dave', 'Sushma Seth', 'Athit Naik', 'Jhanak Shukla', 'Kamini Khanna', 'Dara Singh', 'Anaita Shroff Adajania', 'Sulabha Arya', 'Farah Khan', 'Sonali Bendre', 'Sanjay Kapoor', 'Kajol', 'Rani Mukerji', 'Uday Chopra']",['Nikkhil Advani']
False,/vhW6Rz04gX9NIi6W4fdRWdsjxXA.jpg,"[28, 53]",531597,hi,सत्यमेव जयते,"DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",11.444,/4cgcfxYE1UoNGISx9CrdhuKsXe3.jpg,2018-08-15,Satyameva Jayate,False,7.2,38,"['corruption', 'killing', 'police', 'serial killer', 'police corruption', 'anti-corruption']","['Action', 'Thriller']","['John Abraham', 'Manoj Bajpayee', 'Aisha Sharma', 'Amruta Khanvilkar', 'Tota Roy Chowdhury', 'Chetan Pandit', 'Nora Fatehi', 'Uday Nene']",['Milap Zaveri']
False,/50reJgWrWTXK3fvGh8idw71gxAO.jpg,"[18, 36, 10749]",432527,hi,पद्मावत,"Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.",8.027,/5kk71s8Vmvt8XQOojevhTA5QcB0.jpg,2018-01-25,Padmaavat,False,6.9,210,"['husband wife relationship', 'queen', 'delhi, india', 'afghanistan', 'musical', 'sultan', 'epic', 'honor', 'romance', 'king', 'battle', 'period drama', 'fortress', 'based on song, poem or rhyme', 'medieval', 'mongol', 'history of india', '13th century', 'ancient india', 'obssession', 'mewar, india']","['Drama', 'History', 'Romance']","['Ranveer Singh', 'Deepika Padukone', 'Shahid Kapoor', 'Jim Sarbh', 'Aayam Mehta', 'Ujjwal Chopra', 'Raza Murad', 'Aditi Rao Hydari', 'Anupriya Goenka', 'Padmavati Rao', 'Ashwin Dhar', 'Veena Mehta', 'Vibhav Roy', 'Muzzamil Bhavani', 'Deepak Shreemali', 'Manish Wadhwa', 'Hriiday Malhotra', 'Sharhaan Singh', 'Lankesh Bhardwaj', 'Komal Chhabria', 'Qutee Negpal', 'Ali Quli Mirza', 'Chintoo Singh Vasir', 'Mayank Kathak', 'Gulshan Walia', 'Saar Kashyap', 'Daljeet Sean Singh', 'Nazir Hussian', 'Swaroop Khan', 'Meena Mehta', 'Priyanka Pawar', 'Rohit Choudhary', 'Aslam Anwar', 'Akshay Sharma', 'Anuj Sharma', 'Mohammad Sakir', 'Mursaleem Qureshi', 'Deepak Sharma', 'Gopal Thakur', 'Aneesha Joshi', 'Farhan Siddique', 'Ayaz Khan', 'Anuj Khurana', 'Sanjeev Sharma', 'Alisha Soni', 'Arvinder Shagmer Gill', 'Mona Shetty']",['Sanjay Leela Bhansali']
