id,overview,popularity,release_date,title,vote_average,vote_count,KEYWORDS,GENRES,CAST,DIRECTORS
25868,"Based in the municipality of Khwaish, abused by his classmates, Aladin Chatterjee, who was orphaned when his parents, Arun and Riya, died in an accident in Siachen Valley, lived with his paternal grandfather until the later's passing. Now alone, grown up, studying in Khwaish University, and still being abused by fellow-college mates, he finds himself smitten by the lovely US Exchange Student, Jasmine. Unable to express his feelings for her, he rubs a lamp that was gifted to him on his birthday, which summons a genie named Genius. He gets 3 wishes, but wastes 2 of them, but on the 3rd one he insists that Genius assist him to win Jasmine's heart without any magical tricks. Hilarious chaos result when everything seems to fail while an immortal and deadly entity, Ringmaster, and his hordes, prepares to confront Genius and Aladin so that he can acquire more magical powers with the help of the lamp on the day of the sighting of a rare comet and the truth behind the death of Aladin's parents.",9.603,2009-10-29,Aladin,6.1,67,[],"['Fantasy', 'Drama', 'Romance', 'Adventure', 'Comedy']","['Amitabh Bachchan', 'Sanjay Dutt', 'Ritesh Deshmukh', 'Jacqueline Fernandez', 'Victor Banerjee', 'Ratna Pathak', 'Sahil Khan', 'Mita Vasisht']",['Sujoy Ghosh']
11807,A depressed wealthy businessman and a spunky and care-free young woman embark on an unexpected journey that changes their lives.,11.773,2007-10-26,Jab We Met,7.4,200,"[""love of one's life"", 'unexpected happiness', 'arranged marriage', 'calamity', 'remake', 'romantic comedy', 'train', 'elopement']","['Drama', 'Comedy', 'Romance']","['Shahid Kapoor', 'Kareena Kapoor Khan', 'Tarun Arora', 'Dara Singh', 'Pavan Malhotra', 'Kiran Juneja', 'Divya Shah', 'Saumya Tandon', 'Wamiqa Gabbi', 'Brijendra Kala', 'Asif Basra']",['Imtiaz Ali']
404604,"After her stepdaughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked free.",16.759,2017-07-07,Mom,7.6,168,"['dancing', 'rape', 'kidnapping', 'aggression', 'police', 'revenge', 'rape victim', 'rapist', 'private detective', 'physical abuse', 'rape and revenge', 'sexual assault', 'mother daughter relationship', 'stepmother stepdaughter relationship', 'vigilante justice']","['Crime', 'Drama', 'Thriller']","['Sridevi', 'Sajal Ali', 'Adnan Siddiqui', 'Nawazuddin Siddiqui', 'Akshaye Khanna', 'Adarsh Gourav', 'Abhimanyu Singh', 'Vikas Verma', 'Pitobash', 'Joy Badlani', 'Ivan Rodrigues', 'Riva Arora', 'Suparna Moitra']",['Ravi Udyawar']
297222,"A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.",11.002,2014-12-18,PK,7.7,761,"['christianity', 'islam', 'society', 'friendship', 'hinduism', 'love', 'alien', 'religion', 'sociology', 'belief in god', 'islamophobia', 'pakistan vs india', 'sikhism', 'jainism']","['Comedy', 'Drama', 'Science Fiction']","['Aamir Khan', 'Anushka Sharma', 'Sushant Singh Rajput', 'Boman Irani', 'Sanjay Dutt', 'Parikshat Sahni', 'Saurabh Shukla', 'Reema Debnath', 'Rukhsar Rehman', 'Sachin Parikh', 'Brijendra Kala', 'Ram Sethi', 'Rohitash Gaud', 'Ranbir Kapoor', 'Sai Gundewar', 'Karim Hajee', 'Maanvi Gagroo', 'Anil Mange', 'Amardeep Jha', 'Plabita Borthakur', 'Rajiv Gupta']",['Rajkumar Hirani']
765019,"A marriage. A re-marriage. A pending divorce. It's been five years since Kukoo and Nainaa got married after knowing each other practically all their lives, and now they need to break it to their family that they want a divorce. Kukoo's parents, Bheem and Geeta, a couple that everyone looks up to, have no plans of making Kukoo and Naina's lives easier. They have their own plans and set of surprises in store for the young couple; all this in the middle of Kukoo's sister's wedding.",10.309,2022-06-24,JugJugg Jeeyo,5.9,13,[],"['Comedy', 'Drama']","['Anil Kapoor', 'Neetu Singh', 'Varun Dhawan', 'Kiara Advani', 'Prajakta Koli', 'Manish Paul', 'Tisca Chopra', 'Savant Singh Premi', 'Manmeet Singh', 'Shivangi Singh', 'Varun Sood', 'Elnaaz Norouzi']",['Raj Mehta']
1001190,"A man is planning to take his life. He is accompanied by a forever-present loyal companion on this very disconcerting quest. As he moves from one failed attempt to another, the narrative soon makes its way to an important conversation located at a crucial juncture. This eventually gives way to the big revelation the film has been headed towards all along.",8.983,2022-08-11,Makhlooq,0.0,0,[],[],[],['Amrit']
370665,Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.,10.99,2015-12-18,Dilwale,6.6,244,['mafia'],"['Crime', 'Action', 'Comedy']","['Shah Rukh Khan', 'Kajol', 'Varun Dhawan', 'Kriti Sanon', 'Boman Irani', 'Johnny Lever', 'Sanjay Mishra', 'Kabir Bedi', 'Mukesh Tiwari', 'Vinod Khanna', 'Nawab Shah', 'Pankaj Tripathi', 'Varun Sharma', 'Vineet Sharma']",['Rohit Shetty']
1001128,"A household conflicted between values and desires, realises through a chain of comedic incidents that much less is under their control then what they would like to believe.The film addresses important social issues through satire, showing different ideologies of various family members and subtle humour justifies it.",8.656,2022-08-11,Aamras,0.0,0,[],[],[],['Mayank Pushpam Singh']
16345,"When a famous Bollywood actor visits a small village for a film's shoot, a lowly hairdressers claim that they were once childhood friends soon makes him the centre of attention.",8.683,2009-02-13,Billu,6.5,76,"['school friend', 'friendship', 'remake', 'india', 'barbershop', 'superstar', 'barber', 'reunited friends']","['Comedy', 'Drama']","['Irrfan Khan', 'Shah Rukh Khan', 'Lara Dutta', 'Om Puri', 'Rajpal Yadav', 'Mitali Mayekar', 'Pratik Dalvi', 'Manoj Joshi', 'Rishikesh Sharma', 'Kareena Kapoor Khan', 'Priyanka Chopra Jonas', 'Deepika Padukone', 'Asrani', 'Jagadish', 'Rasika Joshi', 'Shankar Sachdev', 'Chirag Vohra', 'Atul Parchure', 'Vineet Kapoor', 'Nagesh Bhonsle', 'Vikas Shrivastav', 'Pushkar Shrotri', 'Amey Wagh', 'Ahsan Baksh', 'Jayant Gadekar', 'Pushkar Shrotri', 'Kristian Hedegaard-Petersen']",['Priyadarshan']
15917,Devdas is sent away by his father so he can improve himself but upon his return his father still doesn’t welcome him back. Devdas and Paro are in love but Paro is a lower caste and is set to be married to an older widower. Devdas is devastated & leaves home. He becomes an alcoholic womanizer and falls in love with a courtesan. Paro tries to get Devdas away from drinking before he self destructs.,10.891,2002-07-11,Devdas,7.6,266,"['based on novel or book', 'courtesan', 'remake', 'calcutta', 'family disapproval', 'childhood sweetheart', 'early 1900s', 'kolkata, india']","['Drama', 'Romance']","['Shah Rukh Khan', 'Madhuri Dixit', 'Aishwarya Rai Bachchan', 'Jackie Shroff', 'Smita Jaykar', 'Manoj Joshi', 'Ananya Khare', 'Milind Gunaji', 'Dina Pathak', 'Kirron Kher', 'Tiku Talsania', 'Ava Mukherjee', 'Jaya Bhattacharya', 'Sunil Rege', 'Vijay Crishna', 'Amardeep Jha', 'Apara Mehta', 'Muni Jha', 'Radhika Singh', 'Vijayendra Ghatge']",['Sanjay Leela Bhansali']
277432,Six would-be thieves enter a prestigious dance competition as a cover for their larger goal of pulling off a major heist.,16.37,2014-10-24,Happy New Year,6.2,193,"['competition', 'diamond', 'dance', 'stripper', 'dubai', 'thief', 'pole dancer', 'heist', 'con artist', 'diamond heist', 'woman director', 'bar dancer']","['Action', 'Comedy', 'Crime']","['Shah Rukh Khan', 'Deepika Padukone', 'Abhishek Bachchan', 'Jackie Shroff', 'Boman Irani', 'Sonu Sood', 'Vivaan Shah', 'Anupam Kher', 'Sarah-Jane Dias', 'Mohan Kapur', 'Kavi Shastri', 'Daisy Irani', 'Dino Morea', 'Kiku Sharda', 'Prabhu Deva', 'Malaika Arora', 'Anurag Kashyap', 'Vishal Dadlani', 'Sajid Khan']",['Farah Khan']
695969,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",9.739,2021-07-02,Haseen Dillruba,6.4,37,[],"['Mystery', 'Crime', 'Thriller', 'Romance']","['Taapsee Pannu', 'Vikrant Massey', 'Harshvardhan Rane', 'Aditya Srivastava', 'Yamini Das', 'Daya Shankar Pandey', 'Ashish Verma', 'Deepesh Sumitra Jagdish', 'Ashique Hussain', 'Puja Sarup', 'Alka Kaushal', 'Amit Thakur', 'Kunj Anand']",['Vinil Mathew']
15774,"NASA employee Mohan Bhargav comes to India to take his grandmother along with him at his home abroad. During his stay at his native place, he comes across various social issues faced by the villagers and decides to take a stand for them, to improve their quality of life.",11.083,2004-12-17,Swades,7.4,245,"['nasa', 'social issues']",['Drama'],"['Shah Rukh Khan', 'Gayatri Joshi', 'Kishori Balal', 'Smith Seth', 'Lekh Tandon', 'Rajesh Vivek', 'Daya Shankar Pandey', 'Farrukh Jaffar', 'Vishnudutt Gaur', 'Raja Awasthi', 'Vishwa S. Badola', 'Bhim Vakani', 'Rahul Vohra', 'Rajesh Balwani', 'Bachan Pachera', 'Shreyas Pandit', 'Peter Rawley', 'Makrand Deshpande']",['Ashutosh Gowariker']
21614,"Three unemployed men find the answer to all their money problems when they receive a call from a kidnapper. However, things do not go as planned.",8.067,2000-03-31,Hera Pheri,7.1,178,['remake'],"['Comedy', 'Crime', 'Drama', 'Action']","['Akshay Kumar', 'Suniel Shetty', 'Paresh Rawal', 'Tabu', 'Om Puri', 'Gulshan Grover', 'Asrani', 'Dinesh Hingoo', 'Namrata Shirodkar', 'Snehal Dabi', 'Kulbhushan Kharbanda', 'Mukesh Khanna']",['Priyadarshan']
11518,"At a prestigious all-male university, three friends seek love outside of the school grounds; at the same time, a newly-hired music teacher seeks to befriend and loosen up the militantly strict headmaster.",11.317,2000-10-27,Mohabbatein,7.1,176,"['tradition', 'becoming an adult', 'forbidden love', 'musical', 'elite', 'principal', 'discipline', 'school life', 'teachers and students']","['Drama', 'Romance']","['Amitabh Bachchan', 'Shah Rukh Khan', 'Aishwarya Rai Bachchan', 'Jimmy Shergill', 'Preeti Jhangiani', 'Jugal Hansraj', 'Kim Sharma', 'Anupam Kher', 'Uday Chopra', 'Shamita Shetty', 'Archana Puran Singh', 'Amrish Puri', 'Shefali Shah', 'Saurabh Shukla', 'Parzaan Dastur', 'Helen', 'Hiten Patel', 'Raman Lamba', 'Ram Mohan', 'Geri Andrade', 'Rushad Rana', 'Mehul Nisar', 'Palash Dutta', 'Pearl Sukhadia', 'Meghna Patel', 'Sitaram', 'Gurdial Sira', 'Harpal Singh']",['Aditya Chopra']
4254,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",9.313,2003-11-27,Kal Ho Naa Ho,7.5,301,"['new york city', 'musical']","['Comedy', 'Drama']","['Shah Rukh Khan', 'Preity Zinta', 'Saif Ali Khan', 'Jaya Bachchan', 'Sonali Bendre', 'Reema Lagoo', 'Delnaaz Irani', 'Lillete Dubey', 'Simone Singh', 'Rajpal Yadav', 'Satish Shah', 'Shoma Anand', 'Ketki Dave', 'Sushma Seth', 'Athit Naik', 'Jhanak Shukla', 'Kamini Khanna', 'Dara Singh', 'Anaita Shroff Adajania', 'Sulabha Arya', 'Farah Khan', 'Sonali Bendre', 'Sanjay Kapoor', 'Kajol', 'Rani Mukerji', 'Uday Chopra']",['Nikkhil Advani']
531597,"DCP Shivansh has been tasked to catch Vir, the man behind police killings in the city. Both are eventually against the same enemy but divided by a fine line, the law.",11.444,2018-08-15,Satyameva Jayate,7.2,38,"['corruption', 'killing', 'police', 'serial killer', 'police corruption', 'anti-corruption']","['Action', 'Thriller']","['John Abraham', 'Manoj Bajpayee', 'Aisha Sharma', 'Amruta Khanvilkar', 'Tota Roy Chowdhury', 'Chetan Pandit', 'Nora Fatehi', 'Uday Nene']",['Milap Zaveri']
432527,"Rajputana, India, 13th century. The tyrannical usurper Alauddin Khilji, sultan of Delhi, becomes obsessed with Queen Padmavati, wife of King Ratan Singh of Mewar, and goes to great lengths to satisfy his greed for her.",8.027,2018-01-25,Padmaavat,6.9,210,"['husband wife relationship', 'queen', 'delhi, india', 'afghanistan', 'musical', 'sultan', 'epic', 'honor', 'romance', 'king', 'battle', 'period drama', 'fortress', 'based on song, poem or rhyme', 'medieval', 'mongol', 'history of india', '13th century', 'ancient india', 'obssession', 'mewar, india']","['Drama', 'History', 'Romance']","['Ranveer Singh', 'Deepika Padukone', 'Shahid Kapoor', 'Jim Sarbh', 'Aayam Mehta', 'Ujjwal Chopra', 'Raza Murad', 'Aditi Rao Hydari', 'Anupriya Goenka', 'Padmavati Rao', 'Ashwin Dhar', 'Veena Mehta', 'Vibhav Roy', 'Muzzamil Bhavani', 'Deepak Shreemali', 'Manish Wadhwa', 'Hriiday Malhotra', 'Sharhaan Singh', 'Lankesh Bhardwaj', 'Komal Chhabria', 'Qutee Negpal', 'Ali Quli Mirza', 'Chintoo Singh Vasir', 'Mayank Kathak', 'Gulshan Walia', 'Saar Kashyap', 'Daljeet Sean Singh', 'Nazir Hussian', 'Swaroop Khan', 'Meena Mehta', 'Priyanka Pawar', 'Rohit Choudhary', 'Aslam Anwar', 'Akshay Sharma', 'Anuj Sharma', 'Mohammad Sakir', 'Mursaleem Qureshi', 'Deepak Sharma', 'Gopal Thakur', 'Aneesha Joshi', 'Farhan Siddique', 'Ayaz Khan', 'Anuj Khurana', 'Sanjeev Sharma', 'Alisha Soni', 'Arvinder Shagmer Gill', 'Mona Shetty']",['Sanjay Leela Bhansali']
14194,"Jai and Ali return, this time on the trail of an international thief who steals priceless artifacts and has chosen Mumbai as his next target.",11.731,2006-11-24,Dhoom 2,6.6,186,"['robbery', 'sequel', 'heist', 'disguise', 'buddy cop', 'motorcycle chase']","['Drama', 'Action', 'Thriller', 'Crime']","['Hrithik Roshan', 'Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Uday Chopra', 'Bipasha Basu', 'Rimi Sen']",['Sanjay Gadhvi']
658412,"Ludo is about the butterfly effect and how, despite all the chaos and crowd of the world, all our lives are inextricably connected. From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",12.164,2020-11-12,Ludo,7.5,72,"['kidnapping', 'gangster', 'suitcase full of money', 'sex tape']","['Crime', 'Comedy']","['Abhishek Bachchan', 'Aditya Roy Kapur', 'Rajkummar Rao', 'Pankaj Tripathi', 'Fatima Sana Shaikh', 'Sanya Malhotra', 'Rohit Saraf', 'Pearle Maaney', 'Inayat Verma', 'Asha Negi', 'Bhanu Uday', 'Shalini Vatsa', 'Ishtiyak Khan', 'Amitabh Bachchan', 'Anurag Basu']",['Anurag Basu']
585268,"Khalid, is entrusted with the task of eliminating Kabir, a former soldier turned rogue, as he engages in an epic battle with his mentor who had taught him everything.",8.992,2019-10-02,War,6.8,167,[],"['Action', 'Thriller', 'Adventure']","['Hrithik Roshan', 'Tiger Shroff', 'Vaani Kapoor', 'Nithish', 'Ashutosh Rana', 'Dipannita Sharma', 'Anupriya Goenka', 'R. Bhakti Klein', 'Soni Razdan', 'Mohit Chauhan', 'Arif Zakaria']",['Siddharth Anand']
441875,"A woman threatens to leave her husband unless he installs a toilet in their home. To win back her love and respect, he heads out on a journey to fight against the backward society.",9.222,2017-08-11,Toilet: A Love Story,7.0,154,"['newspaper', 'husband wife relationship', 'village', 'toilet', 'romance', 'inequality', 'social issues']","['Comedy', 'Drama', 'Romance']","['Akshay Kumar', 'Bhumi Pednekar', 'Anupam Kher', 'Sudhir Pandey', 'Rajesh Sharma', 'Shubha Khote', 'Sachin Khedekar', 'Sana Khaan', 'Ayesha Raza']",['Shree Narayan Singh']
70590,"An honest, small town cop is transferred to a big city that is controlled by a crime boss that he had once humiliated.",10.95,2011-07-22,Singham,6.7,110,"['fight', 'one man army', 'job transfer', 'love interest', 'tough guy', 'police officer', 'flipping car', 'cop universe']","['Drama', 'Action', 'Crime']","['Ajay Devgn', 'Kajal Agarwal', 'Prakash Raj', 'Ashok Saraf', 'Sachin Khedekar', 'Murali Sharma', 'Sudhanshu Pandey', 'Sonali Kulkarni', 'Govind Namdeo', 'Ankur Nayyar', 'Anant Jog', 'Kishore Nandlaskar', 'Vineet Sharma', 'Ashok Samarth']",['Rohit Shetty']
191714,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",8.7,2013-09-20,The Lunchbox,7.3,558,"['housewife', 'mumbai (bombay), india', 'food', 'tiffin', 'gastronomia', 'indian cuisine']","['Drama', 'Romance']","['Irrfan Khan', 'Nimrat Kaur', 'Nawazuddin Siddiqui', 'Lillete Dubey', 'Nasirr Khan', 'Bharati Achrekar', 'Nakul Vaid', 'Yashvi Punneet Nagar', 'Denzil Smith', 'Shruti Bapna', 'Lokesh Rai', 'Vidhya Dhar', 'Sadashiv Kondaji Pokarkar', 'Aarti Rathod', 'Krishna Bai', 'Raj Rishi More', 'Santosh Kumar Chaurasiya', 'Swapnil Shirirao', 'Avijit Khanwilkar', 'Aakash Sinha', 'Xavier Hodges', 'Rosemary Hodges', 'Hubart Vossoaker', 'Rosemary Vossoaker', 'Flory Vossoaker', 'Sebastian Vossoaker', 'Quitira Vossoaker', 'Baaburao Sankpal', 'Chandrakantha Rajani', 'Kancha Karki', 'Ravindra Dubey', 'Narendra Arora', 'Ashwin Desai', 'Mahesh Mahadev Salavkar', 'Krishna Mandal', 'Calvin Desilva', 'Craig Narona', 'Kyeron Kandoria', 'Shubh Jadav']",['Ritesh Batra']
534780,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,9.2,2018-10-05,Andhadhun,7.7,351,"['pianist', 'blind man', 'piano']","['Crime', 'Thriller', 'Comedy']","['Ayushmann Khurrana', 'Radhika Apte', 'Tabu', 'Anil Dhawan', 'Rashmi Agdekar', 'Zakir Hussain', 'Ashwini Kalsekar', 'Manav Vij', 'Gopal Singh', 'Chhaya Kadam', 'Raash Pabri']",['Sriram Raghavan']
402672,"During the Indus valley civilization, an Indigo farmer strives for the justice and protection of the city of Mohenjo-Daro and its civilians from an evil politician.",8.36,2016-08-11,Mohenjo Daro,6.5,64,"['crocodile', 'india', 'ancient civilization', 'bronze age']","['Adventure', 'Drama', 'History', 'Romance']","['Hrithik Roshan', 'Pooja Hegde', 'Kabir Bedi', 'Arunoday Singh', 'Kishori Shahane', 'Casey Frank', 'Manish Choudhary', 'Narendra Jha', 'Nitish Bharadwaj', 'Diganta Hazarika', 'Sharad Kelkar', 'Suhasini Mulay']",['Ashutosh Gowariker']
33142,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.",9.355,2006-11-10,Vivah,6.4,64,[],"['Romance', 'Drama']","['Shahid Kapoor', 'Amrita Rao', 'Anupam Kher', 'Seema Biswas', 'Alok Nath', 'Manoj Joshi', 'Samir Soni', 'Mohnish Behl', 'Jatin Sial', 'Dinesh Lamba', 'Amrutha Prakash', 'Lata Sabharwal', 'Ameya Pandya', 'Goolshan Mazdiasni']",['Sooraj Barjatya']
